Teams,2P%,3P%,FT%,ORB/G,DRB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,Ranking
UNC Tar Heels,.510,.358,.701,13.842105263157896,26.710526315789473,17.394736842105264,6.605263157894737,4.2105263157894735,12.657894736842104,19.42105263157895,3
Northern Iowa Panthers,.533,.398,.733,7.285714285714286,23.314285714285713,11.8,5.914285714285715,2.4,10.371428571428572,14.514285714285714,2
Notre Dame Fighting Irish,.582,.390,.742,8.236842105263158,24.157894736842106,15.157894736842104,6.7368421052631575,3.6315789473684212,9.394736842105264,14.210526315789474,4
Ohio State Buckeyes,.536,.370,.680,11.057142857142857,24.4,15.257142857142858,7.6,5.085714285714285,11.314285714285715,16.085714285714285,2
Oklahoma Sooners,.482,.343,.741,11.114285714285714,26.942857142857143,12.285714285714286,6.771428571428571,4.9714285714285715,11.971428571428572,16.285714285714285,3
Oklahoma State Cowboys,.497,.349,.726,8.96875,23.5,11.4375,7.90625,4.875,12.25,19.1875,1
Ole Miss Rebels,.468,.332,.773,12.647058823529411,25.11764705882353,13.235294117647058,6.617647058823529,3.764705882352941,11.117647058823529,19.647058823529413,1
Oregon Ducks,.514,.362,.760,10.333333333333334,25.72222222222222,14.11111111111111,5.75,4.361111111111111,11.694444444444445,18.194444444444443,2
Providence Friars,.489,.313,.707,12.088235294117647,24.029411764705884,13.941176470588236,7.117647058823529,4.5588235294117645,11.970588235294118,18.470588235294116,1
Purdue Boilermakers,.508,.327,.683,12.029411764705882,24.705882352941178,14.852941176470589,5.4411764705882355,5.205882352941177,13.058823529411764,18.88235294117647,1
Robert Morris Colonials,.474,.375,.709,10.485714285714286,22.714285714285715,12.228571428571428,8.571428571428571,2.857142857142857,13.342857142857143,18.571428571428573,1
San Diego State Aztecs,.461,.320,.630,12.194444444444445,23.083333333333332,10.472222222222221,6.861111111111111,4.972222222222222,11.38888888888889,14.055555555555555,2
SMU Mustangs,.509,.363,.703,11.411764705882353,25.176470588235293,15.411764705882353,6.970588235294118,4.294117647058823,12.529411764705882,16.205882352941178,1
Stephen F. Austin Lumberjacks,.551,.379,.736,12.147058823529411,22.441176470588236,17.529411764705884,7.617647058823529,3.5294117647058822,14.0,21.58823529411765,1
Texas Longhorns,.482,.339,.724,12.411764705882353,27.323529411764707,13.0,3.764705882352941,7.794117647058823,12.794117647058824,16.323529411764707,1
Texas Southern Tigers,.500,.322,.661,11.257142857142858,22.82857142857143,10.714285714285714,6.114285714285714,3.1142857142857143,12.971428571428572,17.4,1
UC-Irvine Anteaters,.493,.389,.684,9.676470588235293,25.558823529411764,14.117647058823529,5.705882352941177,4.9411764705882355,11.647058823529411,17.0,1
UCLA Bruins,.474,.368,.676,12.222222222222221,25.75,13.833333333333334,6.611111111111111,3.861111111111111,11.944444444444445,17.916666666666668,3
Utah Utes,.529,.404,.703,9.2,25.2,13.971428571428572,5.942857142857143,5.0,11.628571428571428,16.6,3
Valparaiso Crusaders,.494,.381,.675,11.676470588235293,25.852941176470587,13.029411764705882,5.970588235294118,4.617647058823529,12.411764705882353,16.558823529411764,1
VCU Rams,.469,.343,.657,12.333333333333334,23.13888888888889,12.666666666666666,9.5,4.25,10.63888888888889,19.166666666666668,1
Villanova Wildcats,.530,.389,.731,10.305555555555555,24.0,15.833333333333334,7.722222222222222,4.055555555555555,10.61111111111111,16.555555555555557,2
Virginia Cavaliers,.497,.352,.726,10.529411764705882,25.705882352941178,12.647058823529411,5.470588235294118,4.205882352941177,9.294117647058824,14.235294117647058,2
West Virginia Mountaineers,.455,.316,.662,16.428571428571427,19.914285714285715,14.114285714285714,10.742857142857142,2.742857142857143,12.942857142857143,23.457142857142856,3
Wichita State Shockers,.492,.357,.701,11.857142857142858,23.714285714285715,13.6,7.142857142857143,3.8285714285714287,9.342857142857143,16.771428571428572,3
Wisconsin Badgers,.548,.365,.763,9.575,23.875,12.6,4.35,3.175,7.4,12.525,6
Wofford Terriers,.494,.372,.688,9.257142857142858,23.285714285714285,13.17142857142857,6.514285714285714,2.4857142857142858,10.82857142857143,16.82857142857143,1
Wyoming Cowboys,.551,.326,.702,6.171428571428572,23.742857142857144,14.314285714285715,5.457142857142857,2.914285714285714,11.2,13.742857142857142,1
Xavier Musketeers,.537,.351,.730,9.837837837837839,24.81081081081081,16.10810810810811,6.027027027027027,2.864864864864865,12.08108108108108,17.864864864864863,3
