Teams,2P%,3P%,FT%,ORB/G,DRB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,i1-2P%,i1-FT%,i1-PTS,i1-AST,i1-TOV,i2-2P%,i2-FT%,i2-PTS,i2-AST,i2-TOV,i3-2P%,i3-FT%,i3-PTS,i3-AST,i3-TOV,Ranking
Pacific Tigers,.553,.382,.743,10.0,25.612903225806452,14.903225806451612,4.967741935483871,3.096774193548387,13.67741935483871,14.67741935483871,.582,.713,13.2,0.8,1.8,.542,.825,13.1,1.4,2.0,.477,.895,12.3,3.9,2.4,2
Penn Quakers,.484,.341,.659,12.482758620689655,24.896551724137932,14.482758620689655,8.03448275862069,3.206896551724138,15.689655172413794,19.655172413793103,.482,.719,13.9,4.8,3.0,.547,.760,11.5,2.8,2.0,.546,.639,9.5,1.0,1.9,1
Pitt Panthers,.510,.379,.659,14.275862068965518,23.75862068965517,15.137931034482758,6.517241379310345,4.137931034482759,14.448275862068966,17.103448275862068,.423,.750,16.0,5.9,4.2,.578,.712,15.0,1.5,2.2,.580,.586,13.3,0.8,1.6,1
Saint Mary's Gaels,.487,.349,.725,12.5,24.08823529411765,11.176470588235293,6.0,3.323529411764706,15.705882352941176,18.11764705882353,.513,.813,16.8,1.6,2.8,.580,.846,16.6,1.0,2.2,.420,.692,11.0,3.9,3.0,1
Southeastern Louisiana Lions,.507,.311,.647,10.636363636363637,20.181818181818183,11.757575757575758,9.090909090909092,3.696969696969697,13.93939393939394,17.363636363636363,.561,.652,17.2,0.9,2.4,.521,.755,11.9,1.3,1.4,.544,.577,11.3,2.8,2.9,1
Southern Illinois Salukis,.486,.365,.748,11.285714285714286,21.4,13.485714285714286,9.2,2.8857142857142857,12.82857142857143,19.542857142857144,.472,.794,15.0,4.3,2.4,.408,.776,12.3,2.2,1.6,.470,.823,9.4,2.3,2.2,2
Stanford Cardinal,.459,.342,.737,12.258064516129032,23.612903225806452,12.03225806451613,6.67741935483871,2.774193548387097,13.806451612903226,18.032258064516128,.521,.748,17.9,1.8,1.7,.458,.811,15.2,4.0,2.8,.447,.772,12.5,1.0,1.6,1
Syracuse Orange,.542,.313,.667,13.823529411764707,24.147058823529413,15.441176470588236,8.117647058823529,4.617647058823529,13.676470588235293,15.852941176470589,.566,.681,21.4,1.5,2.5,.449,.874,15.8,4.9,2.9,.577,.556,10.8,3.8,2.0,1
Texas Longhorns,.493,.388,.697,13.483870967741936,26.129032258064516,13.096774193548388,6.032258064516129,4.32258064516129,13.96774193548387,17.677419354838708,.445,.752,14.2,3.9,3.1,.530,.716,13.7,2.2,2.2,.549,.679,12.5,1.0,2.1,1
Texas Tech Red Raiders,.495,.396,.756,11.151515151515152,23.87878787878788,16.757575757575758,7.848484848484849,3.727272727272727,12.848484848484848,16.78787878787879,.542,.763,17.5,3.0,1.7,.474,.803,15.3,3.5,1.9,.462,.754,12.5,3.4,2.0,3
UCF Knights,.531,.373,.696,12.272727272727273,23.303030303030305,15.515151515151516,6.696969696969697,4.333333333333333,15.030303030303031,18.848484848484848,.449,.814,13.6,3.8,2.7,.535,.760,13.1,1.8,2.1,.544,.682,11.0,1.2,2.2,1
UCLA Bruins,.504,.346,.719,11.827586206896552,25.0,14.379310344827585,5.827586206896552,2.5517241379310347,16.0,18.344827586206897,.517,.787,18.4,2.3,3.3,.453,.801,13.2,5.3,3.9,.482,.708,10.8,2.2,2.1,1
UConn Huskies,.511,.317,.700,15.419354838709678,30.129032258064516,17.129032258064516,6.096774193548387,8.870967741935484,15.096774193548388,15.870967741935484,.522,.688,13.6,1.3,2.3,.609,.664,12.4,1.2,2.1,.426,.805,11.9,1.1,1.3,2
Utah State Aggies,.580,.391,.691,9.59375,24.625,17.15625,5.59375,2.875,12.375,13.78125,.648,.787,16.0,4.8,2.5,.570,.738,14.7,1.5,1.6,.667,.683,13.0,1.8,1.5,1
Utah Utes,.590,.328,.715,10.685714285714285,23.428571428571427,14.742857142857142,6.0285714285714285,2.6857142857142855,14.371428571428572,14.457142857142857,.636,.692,20.4,2.3,2.7,.453,.857,10.7,3.7,2.6,.606,.704,10.4,1.1,2.1,3
UTEP Miners,.501,.364,.792,11.028571428571428,23.17142857142857,16.542857142857144,7.285714285714286,2.9714285714285715,12.17142857142857,16.6,.520,.845,20.5,1.5,1.6,.535,.853,13.5,7.2,2.2,.477,.713,11.5,2.9,2.4,1
Vermont Catamounts,.487,.358,.722,12.40625,25.34375,15.40625,6.75,1.71875,11.875,15.8125,.534,.766,25.1,1.9,1.7,.398,.811,18.7,4.2,2.8,.496,.700,5.8,2.2,1.9,2
Villanova Wildcats,.474,.359,.736,14.46875,22.8125,12.03125,8.34375,5.5625,12.78125,18.625,.459,.828,16.2,1.8,2.0,.465,.752,15.5,3.1,2.2,.480,.810,15.3,1.0,2.0,3
Wake Forest Demon Deacons,.534,.399,.684,14.090909090909092,25.757575757575758,16.09090909090909,8.606060606060606,3.5757575757575757,14.666666666666666,19.393939393939394,.630,.569,16.1,0.5,2.0,.470,.788,16.0,2.2,2.3,.441,.834,15.3,6.6,2.8,2
Washington Huskies,.528,.384,.733,14.942857142857143,22.34285714285714,18.857142857142858,8.228571428571428,2.4857142857142858,14.257142857142858,20.514285714285716,.514,.782,16.4,4.3,2.0,.484,.868,16.0,1.6,2.0,.585,.741,12.8,2.2,1.5,3
West Virginia Mountaineers,.525,.360,.742,9.714285714285714,20.714285714285715,16.514285714285716,8.0,3.7142857142857144,11.771428571428572,15.142857142857142,.550,.787,12.2,1.9,2.0,.598,.704,12.0,2.9,1.7,.497,.846,11.9,0.6,1.1,4
Winthrop Eagles,.488,.364,.677,11.242424242424242,23.727272727272727,14.454545454545455,8.151515151515152,3.787878787878788,14.06060606060606,18.666666666666668,.557,.742,13.1,1.9,1.8,.463,.781,12.1,3.1,2.1,.458,.657,8.0,0.6,1.5,1
Wisconsin Badgers,.468,.391,.677,10.058823529411764,24.529411764705884,13.058823529411764,5.264705882352941,1.8235294117647058,11.441176470588236,15.088235294117647,.533,.683,15.2,1.7,1.9,.551,.682,14.3,1.8,1.6,.401,.767,8.4,1.6,2.0,4
