Teams,2P%,3P%,FT%,ORB/G,DRB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,i1-2P%,i1-FT%,i1-PTS,i1-AST,i1-TOV,i2-2P%,i2-FT%,i2-PTS,i2-AST,i2-TOV,i3-2P%,i3-FT%,i3-PTS,i3-AST,i3-TOV,Ranking
Louisville Cardinals,.526,.362,.696,13.8125,24.3125,16.53125,7.40625,4.625,13.3125,22.65625,.534,.736,17.9,5.0,3.0,.556,.891,11.2,2.1,1.6,.521,.600,10.3,1.4,1.9,2
LSU Fighting Tigers,.532,.377,.646,10.8125,24.3125,16.09375,7.96875,4.125,13.9375,16.375,.549,.679,15.8,2.4,2.0,.565,.554,12.3,1.1,2.3,.533,.727,11.1,4.7,2.3,1
Manhattan Jaspers,.486,.346,.788,11.4,23.0,13.933333333333334,9.166666666666666,3.8333333333333335,14.1,21.666666666666668,.482,.902,24.6,2.9,3.3,.502,.814,12.8,1.0,1.6,.520,.756,12.5,1.8,1.9,1
Marquette Golden Eagles,.513,.398,.771,14.757575757575758,21.848484848484848,16.151515151515152,6.0,3.5454545454545454,13.272727272727273,18.848484848484848,.519,.779,21.5,4.4,3.2,.557,.779,15.4,0.8,2.4,.447,.813,11.8,5.6,2.2,5
Maryland Terrapins,.492,.390,.713,13.193548387096774,26.838709677419356,18.483870967741936,10.387096774193548,6.387096774193548,13.903225806451612,18.967741935483872,.462,.852,17.8,2.7,2.1,.499,.611,12.7,0.8,1.6,.413,.819,11.6,7.1,3.2,3
Memphis Tigers,.481,.344,.654,14.933333333333334,25.166666666666668,16.433333333333334,7.2,5.066666666666666,13.733333333333333,18.766666666666666,.604,.651,16.7,1.5,2.7,.457,.769,11.5,1.5,1.8,.509,.642,9.8,1.1,1.3,1
Michigan State Spartans,.480,.375,.735,10.657142857142857,24.37142857142857,13.542857142857143,6.2,3.4571428571428573,14.342857142857143,20.2,.488,.763,13.7,3.7,2.5,.518,.842,9.8,3.3,2.5,.433,.747,8.7,1.7,1.5,4
Mississippi State Bulldogs,.523,.341,.674,12.064516129032258,24.967741935483872,14.35483870967742,8.64516129032258,3.7419354838709675,15.451612903225806,15.806451612903226,.539,.664,15.5,1.2,2.4,.523,.750,14.6,3.0,2.5,.529,.717,9.0,0.8,1.6,1
Missouri Tigers,.490,.361,.662,13.242424242424242,26.181818181818183,13.696969696969697,5.606060606060606,4.363636363636363,13.848484848484848,17.03030303030303,.498,.800,17.4,2.2,2.4,.493,.568,16.1,1.2,2.1,.444,.802,14.2,3.8,3.3,2
NC State Wolfpack,.528,.356,.770,9.35483870967742,22.548387096774192,14.709677419354838,7.67741935483871,3.225806451612903,14.193548387096774,18.70967741935484,.494,.817,17.7,3.5,2.8,.471,.786,12.9,1.9,2.5,.592,.739,12.4,1.0,2.5,1
Notre Dame Fighting Irish,.480,.385,.761,11.117647058823529,27.205882352941178,16.41176470588235,7.294117647058823,5.5588235294117645,13.117647058823529,16.205882352941178,.475,.844,19.5,1.6,1.6,.416,.871,18.7,6.9,4.2,.495,.719,13.9,2.4,2.0,3
Oklahoma Sooners,.473,.392,.693,12.176470588235293,24.61764705882353,14.176470588235293,6.970588235294118,3.6176470588235294,12.117647058823529,18.205882352941178,.474,.929,18.0,2.8,2.0,.423,.715,12.9,1.9,2.2,.587,.548,9.4,0.5,1.2,4
Oklahoma State Cowboys,.499,.317,.650,12.40625,24.3125,12.75,8.9375,5.34375,14.8125,20.125,.450,.754,15.5,3.2,2.7,.460,.691,14.4,2.7,2.8,.526,.676,12.9,1.6,1.7,2
Oregon Ducks,.500,.386,.774,11.424242424242424,24.636363636363637,17.181818181818183,7.96969696969697,2.757575757575758,15.272727272727273,20.96969696969697,.473,.880,19.7,6.6,3.9,.484,.867,16.0,3.6,2.7,.408,.905,10.5,2.3,1.5,1
Penn Quakers,.506,.413,.709,9.071428571428571,24.0,14.928571428571429,7.107142857142857,2.107142857142857,13.214285714285714,17.857142857142858,.550,.650,16.5,2.0,2.9,.326,.882,11.4,2.0,1.0,.520,.681,10.8,1.1,2.0,1
Pitt Panthers,.574,.364,.640,11.181818181818182,25.272727272727273,17.848484848484848,8.212121212121213,4.0606060606060606,14.666666666666666,17.90909090909091,.604,.700,12.2,2.2,1.6,.442,.575,11.2,6.3,3.1,.736,.603,11.0,1.0,1.5,3
Purdue Boilermakers,.477,.336,.752,10.4,23.433333333333334,12.0,7.2,2.8333333333333335,13.766666666666667,19.933333333333334,.475,.782,17.8,2.2,2.3,.467,.887,11.6,2.0,1.4,.469,.719,9.4,0.9,2.2,2
Sam Houston State Bearkats,.509,.358,.705,11.266666666666667,25.766666666666666,16.733333333333334,8.4,5.8,15.833333333333334,19.266666666666666,.577,.698,17.5,1.4,2.6,.557,.688,10.0,1.2,1.1,.379,.838,9.7,6.0,1.6,1
San Diego Toreros,.518,.379,.665,11.8,26.433333333333334,16.533333333333335,5.4,3.3666666666666667,17.866666666666667,20.066666666666666,.604,.562,18.0,1.1,3.5,.575,.847,17.1,1.6,2.2,.462,.670,12.3,3.2,2.3,1
South Carolina Gamecocks,.477,.296,.683,10.964285714285714,21.535714285714285,13.857142857142858,8.357142857142858,3.2857142857142856,13.321428571428571,17.392857142857142,.507,.697,12.6,1.6,2.0,.485,.818,11.3,4.5,2.7,.472,.517,10.0,0.9,1.7,1
Southern Illinois Salukis,.502,.387,.700,10.838709677419354,22.322580645161292,13.870967741935484,7.903225806451613,3.096774193548387,12.516129032258064,19.35483870967742,.435,.767,15.3,3.1,1.2,.532,.641,14.5,1.3,2.6,.569,.696,12.9,3.3,1.7,1
Stanford Cardinal,.486,.356,.678,13.606060606060606,25.151515151515152,14.606060606060606,5.363636363636363,3.5454545454545454,14.242424242424242,18.727272727272727,.410,.816,16.0,3.8,3.2,.482,.719,14.1,2.1,2.0,.397,.692,11.3,3.2,1.5,3
Syracuse Orange,.519,.344,.694,13.657142857142857,27.057142857142857,14.942857142857143,8.514285714285714,7.057142857142857,14.114285714285714,16.914285714285715,.496,.706,22.2,2.2,2.2,.543,.667,14.8,1.6,2.6,.484,.909,13.3,4.4,2.4,7
Texas Longhorns,.478,.356,.721,16.09090909090909,25.90909090909091,14.484848484848484,6.242424242424242,3.6666666666666665,13.06060606060606,20.454545454545453,.429,.820,15.0,7.7,3.2,.453,.667,14.8,1.7,1.8,.514,.657,11.1,0.5,1.7,5
Texas Southern Tigers,.507,.331,.612,13.258064516129032,24.93548387096774,14.258064516129032,6.387096774193548,2.161290322580645,15.225806451612904,18.419354838709676,.506,.704,18.5,3.7,2.6,.466,.615,17.1,2.0,3.2,.637,.590,10.9,0.8,1.3,0.5
Troy Trojans,.502,.341,.686,15.1875,24.96875,15.46875,9.65625,5.21875,13.59375,16.59375,.577,.806,13.9,0.7,1.8,.544,.681,12.2,1.1,2.5,.500,.701,11.0,4.8,1.9,1
Tulsa Golden Hurricane,.510,.367,.730,11.06060606060606,25.939393939393938,14.787878787878787,7.333333333333333,4.818181818181818,14.151515151515152,17.12121212121212,.489,.842,15.4,4.1,2.4,.544,.757,15.2,1.0,1.6,.487,.873,15.1,3.0,2.1,2
UConn Huskies,.496,.386,.677,14.727272727272727,27.90909090909091,15.212121212121213,5.818181818181818,7.666666666666667,15.363636363636363,18.303030303030305,.460,.808,19.5,4.7,3.4,.580,.599,15.9,0.5,2.3,.479,.817,9.8,1.8,1.7,2
UNC Asheville Bulldogs,.467,.362,.761,12.28125,23.40625,13.4375,7.1875,3.09375,16.0625,19.25,.438,.797,15.9,3.6,2.7,.614,.748,14.2,0.9,2.4,.485,.750,11.1,1.9,2.0,1
UNC Wilmington Seahawks,.502,.372,.692,9.96774193548387,23.0,14.709677419354838,9.129032258064516,1.8709677419354838,11.35483870967742,18.451612903225808,.477,.758,21.1,3.6,2.2,.489,.662,16.4,1.1,1.6,.535,.690,11.0,2.4,1.7,1
Utah State Aggies,.523,.294,.714,12.545454545454545,22.424242424242426,14.272727272727273,5.090909090909091,2.090909090909091,12.303030303030303,16.0,.494,.721,15.7,0.4,1.8,.677,.673,10.2,1.6,1.9,.481,.837,8.7,1.6,1.3,1
Utah Utes,.492,.381,.711,10.090909090909092,23.03030303030303,12.93939393939394,4.9393939393939394,3.757575757575758,12.93939393939394,19.939393939393938,.433,.835,13.3,0.9,1.1,.494,.726,12.8,1.0,1.3,.552,.531,11.6,2.0,2.3,2
Vermont Catamounts,.486,.344,.666,12.878787878787879,26.363636363636363,14.454545454545455,6.96969696969697,3.090909090909091,14.515151515151516,15.757575757575758,.482,.742,20.1,1.2,2.1,.483,.594,10.8,1.7,2.1,.559,.479,7.8,3.4,2.7,1
Wagner Seahawks,.511,.382,.727,11.90625,22.40625,16.0625,7.46875,2.78125,15.0625,17.6875,.592,.719,21.4,1.6,2.6,.552,.837,12.4,2.3,1.2,.478,.608,11.4,1.2,2.7,1
Wake Forest Demon Deacons,.504,.341,.752,14.806451612903226,26.870967741935484,14.225806451612904,6.483870967741935,4.612903225806452,15.32258064516129,18.64516129032258,.528,.833,19.5,1.9,2.6,.477,.787,12.7,3.5,2.3,.540,.784,12.3,1.3,2.3,2
Weber State Wildcats,.539,.328,.731,10.78125,22.90625,14.21875,6.59375,0.75,12.59375,18.78125,.609,.806,20.5,3.3,2.4,.500,.681,15.3,1.8,3.3,.398,.768,10.8,1.6,1.6,1
Western Kentucky Hilltoppers,.518,.364,.660,12.454545454545455,23.484848484848484,14.333333333333334,7.090909090909091,3.6363636363636362,15.06060606060606,18.424242424242426,.436,.655,13.3,5.9,2.9,.535,.635,12.4,1.4,2.2,.625,.400,12.0,0.0,3.0,1
Wisconsin Badgers,.515,.357,.732,10.1875,22.46875,13.21875,6.90625,2.75,10.4375,14.9375,.486,.752,16.2,3.1,2.5,.534,.756,12.7,3.1,1.6,.596,.685,12.0,1.1,1.3,3
Xavier Musketeers,.486,.361,.746,14.375,24.96875,16.34375,5.375,3.0,12.71875,15.625,.524,.816,20.1,3.2,2.7,.500,.809,18.1,2.3,1.9,.510,.771,12.0,4.0,2.6,2
